id,ParentMaritalStatus,PracticeSport,IsFirstChild,NrSiblings,TransportMeans,WklyStudyHours,Gender,EthnicGroup,ParentEduc,LunchType,TestPrep,MathScore,ReadingScore,WritingScore
28419,,,,,,,,,,,,69,89,84
28420,,,,,,,,,,,,83,84,85
28421,,,,,,,,,,,,65,69,68
28422,,,,,,,,,,,,70,64,70
28423,,,,,,,,,,,,45,65,62
28424,,,,,,,,,,,,54,68,69
28425,,,,,,,,,,,,80,94,92
28426,,,,,,,,,,,,75,68,69
28427,,,,,,,,,,,,56,63,58
28428,,,,,,,,,,,,51,54,61
28429,,,,,,,,,,,,73,69,65
28430,,,,,,,,,,,,78,78,73
28431,,,,,,,,,,,,49,55,52
28432,,,,,,,,,,,,57,66,69
28433,,,,,,,,,,,,57,51,58
28434,,,,,,,,,,,,60,78,76
28435,,,,,,,,,,,,50,47,46
28436,,,,,,,,,,,,38,50,45
28437,,,,,,,,,,,,58,72,74
28438,,,,,,,,,,,,73,74,76
28439,,,,,,,,,,,,61,70,66
28440,,,,,,,,,,,,63,67,59
28441,,,,,,,,,,,,65,80,88
28442,,,,,,,,,,,,48,51,44
28443,,,,,,,,,,,,71,65,69
28444,,,,,,,,,,,,83,76,69
28445,,,,,,,,,,,,86,79,70
28446,,,,,,,,,,,,73,72,70
28447,,,,,,,,,,,,64,53,51
28448,,,,,,,,,,,,60,58,64
28449,,,,,,,,,,,,56,49,51
28450,,,,,,,,,,,,30,58,49
28451,,,,,,,,,,,,74,90,81
28452,,,,,,,,,,,,42,57,53
28453,,,,,,,,,,,,67,67,63
28454,,,,,,,,,,,,75,79,78
28455,,,,,,,,,,,,67,60,68
28456,,,,,,,,,,,,69,73,78
28457,,,,,,,,,,,,57,61,59
28458,,,,,,,,,,,,70,71,67
28459,,,,,,,,,,,,79,72,67
28460,,,,,,,,,,,,71,86,84
28461,,,,,,,,,,,,59,71,67
28462,,,,,,,,,,,,78,77,84
28463,,,,,,,,,,,,57,70,72
28464,,,,,,,,,,,,62,72,66
28465,,,,,,,,,,,,96,85,82
28466,,,,,,,,,,,,64,73,72
28467,,,,,,,,,,,,53,53,50
28468,,,,,,,,,,,,62,63,55
28469,,,,,,,,,,,,65,56,59
28470,,,,,,,,,,,,63,76,78
28471,,,,,,,,,,,,78,75,76
28472,,,,,,,,,,,,75,67,57
28473,,,,,,,,,,,,73,55,46
28474,,,,,,,,,,,,62,72,66
28475,,,,,,,,,,,,68,82,88
28476,,,,,,,,,,,,59,69,61
28477,,,,,,,,,,,,67,53,56
28478,,,,,,,,,,,,56,65,72
28479,,,,,,,,,,,,57,66,69
28480,,,,,,,,,,,,82,78,79
28481,,,,,,,,,,,,63,60,62
28482,,,,,,,,,,,,68,71,68
28483,,,,,,,,,,,,51,65,64
28484,,,,,,,,,,,,65,53,54
28485,,,,,,,,,,,,75,77,77
28486,,,,,,,,,,,,56,50,50
28487,,,,,,,,,,,,50,45,44
28488,,,,,,,,,,,,78,68,67
28489,,,,,,,,,,,,36,35,35
28490,,,,,,,,,,,,75,51,53
28491,,,,,,,,,,,,69,77,81
28492,,,,,,,,,,,,52,74,67
28493,,,,,,,,,,,,72,75,67
28494,,,,,,,,,,,,98,82,84
28495,,,,,,,,,,,,61,65,67
28496,,,,,,,,,,,,73,78,72
28497,,,,,,,,,,,,67,64,61
28498,,,,,,,,,,,,76,86,81
28499,,,,,,,,,,,,58,60,56
28500,,,,,,,,,,,,77,69,68
28501,,,,,,,,,,,,52,46,46
28502,,,,,,,,,,,,45,47,43
28503,,,,,,,,,,,,44,42,37
28504,,,,,,,,,,,,62,66,62
28505,,,,,,,,,,,,54,68,59
28506,,,,,,,,,,,,49,49,40
28507,,,,,,,,,,,,52,56,45
28508,,,,,,,,,,,,54,71,75
28509,,,,,,,,,,,,62,63,67
28510,,,,,,,,,,,,78,77,75
28511,,,,,,,,,,,,67,81,89
28512,,,,,,,,,,,,56,64,70
28513,,,,,,,,,,,,63,63,70
28514,,,,,,,,,,,,84,80,75
28515,,,,,,,,,,,,48,60,57
28516,,,,,,,,,,,,62,82,80
28517,,,,,,,,,,,,55,56,53
28518,,,,,,,,,,,,51,50,57
28519,,,,,,,,,,,,43,43,45
28520,,,,,,,,,,,,85,87,78
28521,,,,,,,,,,,,74,66,71
28522,,,,,,,,,,,,72,62,67
28523,,,,,,,,,,,,84,84,84
28524,,,,,,,,,,,,82,90,81
28525,,,,,,,,,,,,80,77,73
28526,,,,,,,,,,,,67,62,60
28527,,,,,,,,,,,,60,72,74
28528,,,,,,,,,,,,57,58,62
28529,,,,,,,,,,,,94,83,78
28530,,,,,,,,,,,,60,66,70
28531,,,,,,,,,,,,58,60,60
28532,,,,,,,,,,,,63,80,81
28533,,,,,,,,,,,,74,86,84
28534,,,,,,,,,,,,69,61,65
28535,,,,,,,,,,,,59,49,51
28536,,,,,,,,,,,,67,77,76
28537,,,,,,,,,,,,82,99,91
28538,,,,,,,,,,,,94,95,100
28539,,,,,,,,,,,,39,55,52
28540,,,,,,,,,,,,100,96,84
28541,,,,,,,,,,,,43,32,34
28542,,,,,,,,,,,,64,59,65
28543,,,,,,,,,,,,70,65,63
28544,,,,,,,,,,,,88,92,90
28545,,,,,,,,,,,,58,59,64
28546,,,,,,,,,,,,62,66,64
28547,,,,,,,,,,,,27,20,19
28548,,,,,,,,,,,,55,73,64
28549,,,,,,,,,,,,68,71,70
28550,,,,,,,,,,,,65,65,63
28551,,,,,,,,,,,,97,89,87
28552,,,,,,,,,,,,57,71,78
28553,,,,,,,,,,,,47,40,45
28554,,,,,,,,,,,,68,79,73
28555,,,,,,,,,,,,32,46,39
28556,,,,,,,,,,,,73,78,75
28557,,,,,,,,,,,,93,95,86
28558,,,,,,,,,,,,64,65,74
28559,,,,,,,,,,,,41,36,28
28560,,,,,,,,,,,,42,41,40
28561,,,,,,,,,,,,41,52,53
28562,,,,,,,,,,,,84,84,88
28563,,,,,,,,,,,,69,64,64
28564,,,,,,,,,,,,73,66,60
28565,,,,,,,,,,,,71,76,78
28566,,,,,,,,,,,,66,58,57
28567,,,,,,,,,,,,74,75,79
28568,,,,,,,,,,,,72,83,76
28569,,,,,,,,,,,,71,91,86
28570,,,,,,,,,,,,79,79,78
28571,,,,,,,,,,,,74,89,92
28572,,,,,,,,,,,,63,62,58
28573,,,,,,,,,,,,45,65,59
28574,,,,,,,,,,,,77,86,86
28575,,,,,,,,,,,,43,41,37
28576,,,,,,,,,,,,41,50,46
28577,,,,,,,,,,,,44,38,39
28578,,,,,,,,,,,,83,84,85
28579,,,,,,,,,,,,72,77,70
28580,,,,,,,,,,,,78,87,81
28581,,,,,,,,,,,,64,70,66
28582,,,,,,,,,,,,56,64,68
28583,,,,,,,,,,,,64,60,56
28584,,,,,,,,,,,,70,76,73
28585,,,,,,,,,,,,68,61,59
28586,,,,,,,,,,,,80,79,74
28587,,,,,,,,,,,,42,54,52
28588,,,,,,,,,,,,64,52,55
28589,,,,,,,,,,,,64,62,57
28590,,,,,,,,,,,,62,53,54
28591,,,,,,,,,,,,57,68,64
28592,,,,,,,,,,,,77,84,87
28593,,,,,,,,,,,,75,68,78
28594,,,,,,,,,,,,41,46,33
28595,,,,,,,,,,,,79,75,68
28596,,,,,,,,,,,,78,65,66
28597,,,,,,,,,,,,67,61,59
28598,,,,,,,,,,,,55,64,66
28599,,,,,,,,,,,,52,71,61
28600,,,,,,,,,,,,59,69,64
28601,,,,,,,,,,,,48,65,62
28602,,,,,,,,,,,,74,69,65
28603,,,,,,,,,,,,52,54,58
28604,,,,,,,,,,,,66,80,73
28605,,,,,,,,,,,,61,53,53
28606,,,,,,,,,,,,94,100,100
28607,,,,,,,,,,,,50,67,71
28608,,,,,,,,,,,,53,49,55
28609,,,,,,,,,,,,57,57,52
28610,,,,,,,,,,,,79,81,75
28611,,,,,,,,,,,,84,87,92
28612,,,,,,,,,,,,75,85,88
28613,,,,,,,,,,,,92,86,84
28614,,,,,,,,,,,,75,81,77
28615,,,,,,,,,,,,75,97,90
28616,,,,,,,,,,,,89,91,97
28617,,,,,,,,,,,,76,87,83
28618,,,,,,,,,,,,71,81,80
28619,,,,,,,,,,,,83,77,74
28620,,,,,,,,,,,,61,65,62
28621,,,,,,,,,,,,64,76,82
28622,,,,,,,,,,,,59,74,76
28623,,,,,,,,,,,,57,57,51
28624,,,,,,,,,,,,81,74,70
28625,,,,,,,,,,,,63,69,58
28626,,,,,,,,,,,,65,63,64
28627,,,,,,,,,,,,55,67,65
28628,,,,,,,,,,,,88,87,87
28629,,,,,,,,,,,,82,76,76
28630,,,,,,,,,,,,75,61,60
28631,,,,,,,,,,,,71,72,73
28632,,,,,,,,,,,,85,94,93
28633,,,,,,,,,,,,89,80,88
28634,,,,,,,,,,,,84,75,78
28635,,,,,,,,,,,,48,60,56
28636,,,,,,,,,,,,82,84,79
28637,,,,,,,,,,,,68,86,85
28638,,,,,,,,,,,,58,53,56
28639,,,,,,,,,,,,91,99,100
28640,,,,,,,,,,,,84,78,69
28641,,,,,,,,,,,,43,43,37
28642,,,,,,,,,,,,78,91,87
28643,,,,,,,,,,,,68,78,75
28644,,,,,,,,,,,,47,56,54
28645,,,,,,,,,,,,89,89,84
28646,,,,,,,,,,,,85,88,86
28647,,,,,,,,,,,,55,65,66
28648,,,,,,,,,,,,60,66,66
28649,,,,,,,,,,,,66,79,75
28650,,,,,,,,,,,,64,73,76
28651,,,,,,,,,,,,68,78,74
28652,,,,,,,,,,,,86,71,68
28653,,,,,,,,,,,,74,83,76
28654,,,,,,,,,,,,59,63,61
28655,,,,,,,,,,,,69,71,69
28656,,,,,,,,,,,,39,48,52
28657,,,,,,,,,,,,52,41,42
28658,,,,,,,,,,,,75,90,82
28659,,,,,,,,,,,,61,79,67
28660,,,,,,,,,,,,77,79,79
28661,,,,,,,,,,,,67,65,68
28662,,,,,,,,,,,,47,50,50
28663,,,,,,,,,,,,67,86,80
28664,,,,,,,,,,,,74,64,68
28665,,,,,,,,,,,,67,77,76
28666,,,,,,,,,,,,54,64,63
28667,,,,,,,,,,,,74,74,63
28668,,,,,,,,,,,,78,83,77
28669,,,,,,,,,,,,41,51,55
28670,,,,,,,,,,,,87,85,86
28671,,,,,,,,,,,,78,79,73
28672,,,,,,,,,,,,83,66,70
28673,,,,,,,,,,,,64,70,65
28674,,,,,,,,,,,,100,89,87
28675,,,,,,,,,,,,68,65,66
28676,,,,,,,,,,,,65,47,52
28677,,,,,,,,,,,,67,85,84
28678,,,,,,,,,,,,96,97,98
28679,,,,,,,,,,,,64,66,69
28680,,,,,,,,,,,,74,73,71
28681,,,,,,,,,,,,83,74,77
28682,,,,,,,,,,,,58,58,51
28683,,,,,,,,,,,,58,50,49
28684,,,,,,,,,,,,91,95,91
28685,,,,,,,,,,,,78,82,81
28686,,,,,,,,,,,,79,78,70
28687,,,,,,,,,,,,50,64,63
28688,,,,,,,,,,,,80,81,87
28689,,,,,,,,,,,,75,78,80
28690,,,,,,,,,,,,80,82,83
28691,,,,,,,,,,,,54,42,51
28692,,,,,,,,,,,,84,80,77
28693,,,,,,,,,,,,61,71,69
28694,,,,,,,,,,,,71,75,81
28695,,,,,,,,,,,,72,85,81
28696,,,,,,,,,,,,48,36,41
28697,,,,,,,,,,,,70,59,73
28698,,,,,,,,,,,,76,85,90
28699,,,,,,,,,,,,69,57,66
28700,,,,,,,,,,,,82,80,87
28701,,,,,,,,,,,,69,61,64
28702,,,,,,,,,,,,63,60,63
28703,,,,,,,,,,,,33,41,38
28704,,,,,,,,,,,,28,10,13
28705,,,,,,,,,,,,73,71,68
28706,,,,,,,,,,,,34,55,50
28707,,,,,,,,,,,,79,79,80
28708,,,,,,,,,,,,44,54,56
28709,,,,,,,,,,,,68,53,54
28710,,,,,,,,,,,,66,61,53
28711,,,,,,,,,,,,71,80,87
28712,,,,,,,,,,,,48,46,51
28713,,,,,,,,,,,,85,92,96
28714,,,,,,,,,,,,96,84,79
28715,,,,,,,,,,,,82,91,92
28716,,,,,,,,,,,,57,81,71
28717,,,,,,,,,,,,51,40,46
28718,,,,,,,,,,,,71,70,65
28719,,,,,,,,,,,,93,92,98
28720,,,,,,,,,,,,57,68,69
28721,,,,,,,,,,,,73,77,74
28722,,,,,,,,,,,,58,59,58
28723,,,,,,,,,,,,78,70,72
28724,,,,,,,,,,,,81,68,69
28725,,,,,,,,,,,,85,81,81
28726,,,,,,,,,,,,56,59,56
28727,,,,,,,,,,,,76,85,84
28728,,,,,,,,,,,,67,59,60
28729,,,,,,,,,,,,91,80,84
28730,,,,,,,,,,,,63,75,72
28731,,,,,,,,,,,,70,65,62
28732,,,,,,,,,,,,38,54,47
28733,,,,,,,,,,,,70,90,88
28734,,,,,,,,,,,,56,48,53
28735,,,,,,,,,,,,70,73,60
28736,,,,,,,,,,,,69,68,68
28737,,,,,,,,,,,,81,76,70
28738,,,,,,,,,,,,62,63,61
28739,,,,,,,,,,,,80,93,93
28740,,,,,,,,,,,,76,74,64
28741,,,,,,,,,,,,60,70,68
28742,,,,,,,,,,,,49,38,41
28743,,,,,,,,,,,,71,65,67
28744,,,,,,,,,,,,71,73,69
28745,,,,,,,,,,,,40,45,37
28746,,,,,,,,,,,,30,42,38
28747,,,,,,,,,,,,91,91,83
28748,,,,,,,,,,,,88,95,100
28749,,,,,,,,,,,,66,57,49
28750,,,,,,,,,,,,82,90,87
28751,,,,,,,,,,,,69,69,69
28752,,,,,,,,,,,,55,58,55
28753,,,,,,,,,,,,53,50,55
28754,,,,,,,,,,,,77,69,65
28755,,,,,,,,,,,,53,61,61
28756,,,,,,,,,,,,86,76,72
28757,,,,,,,,,,,,62,59,61
28758,,,,,,,,,,,,59,48,46
28759,,,,,,,,,,,,57,66,65
28760,,,,,,,,,,,,52,63,63
28761,,,,,,,,,,,,75,73,74
28762,,,,,,,,,,,,73,55,60
28763,,,,,,,,,,,,76,67,66
28764,,,,,,,,,,,,74,65,61
28765,,,,,,,,,,,,79,71,72
28766,,,,,,,,,,,,66,63,65
28767,,,,,,,,,,,,76,88,84
28768,,,,,,,,,,,,70,65,60
28769,,,,,,,,,,,,51,64,62
28770,,,,,,,,,,,,86,90,88
28771,,,,,,,,,,,,58,56,56
28772,,,,,,,,,,,,76,76,73
28773,,,,,,,,,,,,84,76,78
28774,,,,,,,,,,,,53,60,53
28775,,,,,,,,,,,,75,84,77
28776,,,,,,,,,,,,40,35,30
28777,,,,,,,,,,,,66,74,72
28778,,,,,,,,,,,,59,70,73
28779,,,,,,,,,,,,67,73,76
28780,,,,,,,,,,,,75,73,72
28781,,,,,,,,,,,,46,56,60
28782,,,,,,,,,,,,75,91,87
28783,,,,,,,,,,,,54,66,63
28784,,,,,,,,,,,,64,78,75
28785,,,,,,,,,,,,80,93,96
28786,,,,,,,,,,,,49,62,59
28787,,,,,,,,,,,,45,49,59
28788,,,,,,,,,,,,75,86,75
28789,,,,,,,,,,,,99,81,85
28790,,,,,,,,,,,,83,94,93
28791,,,,,,,,,,,,63,51,46
28792,,,,,,,,,,,,79,81,74
28793,,,,,,,,,,,,83,86,83
28794,,,,,,,,,,,,54,61,58
28795,,,,,,,,,,,,57,51,44
28796,,,,,,,,,,,,72,73,76
28797,,,,,,,,,,,,67,62,56
28798,,,,,,,,,,,,60,82,80
28799,,,,,,,,,,,,85,76,75
28800,,,,,,,,,,,,57,84,76
28801,,,,,,,,,,,,49,67,69
28802,,,,,,,,,,,,52,62,66
28803,,,,,,,,,,,,86,97,100
28804,,,,,,,,,,,,82,73,71
28805,,,,,,,,,,,,57,63,66
28806,,,,,,,,,,,,88,83,81
28807,,,,,,,,,,,,65,60,63
28808,,,,,,,,,,,,36,40,37
28809,,,,,,,,,,,,50,47,49
28810,,,,,,,,,,,,61,72,62
28811,,,,,,,,,,,,54,51,47
28812,,,,,,,,,,,,85,94,89
28813,,,,,,,,,,,,87,82,93
28814,,,,,,,,,,,,61,69,68
28815,,,,,,,,,,,,62,74,66
28816,,,,,,,,,,,,35,49,50
28817,,,,,,,,,,,,20,30,32
28818,,,,,,,,,,,,71,69,68
28819,,,,,,,,,,,,65,69,64
28820,,,,,,,,,,,,39,52,56
28821,,,,,,,,,,,,85,86,89
28822,,,,,,,,,,,,72,75,72
28823,,,,,,,,,,,,65,55,52
28824,,,,,,,,,,,,63,75,75
28825,,,,,,,,,,,,79,82,83
28826,,,,,,,,,,,,100,93,96
28827,,,,,,,,,,,,52,60,56
28828,,,,,,,,,,,,100,97,97
28829,,,,,,,,,,,,81,82,85
28830,,,,,,,,,,,,66,59,59
28831,,,,,,,,,,,,48,41,31
28832,,,,,,,,,,,,67,86,79
28833,,,,,,,,,,,,75,67,72
28834,,,,,,,,,,,,58,60,59
28835,,,,,,,,,,,,73,63,61
28836,,,,,,,,,,,,72,68,64
28837,,,,,,,,,,,,35,52,53
28838,,,,,,,,,,,,96,99,94
28839,,,,,,,,,,,,62,58,61
28840,,,,,,,,,,,,80,94,90
28841,,,,,,,,,,,,86,71,70
28842,,,,,,,,,,,,76,80,78
28843,,,,,,,,,,,,75,71,68
28844,,,,,,,,,,,,56,56,52
28845,,,,,,,,,,,,70,84,78
28846,,,,,,,,,,,,83,97,97
28847,,,,,,,,,,,,73,89,89
28848,,,,,,,,,,,,84,100,100
28849,,,,,,,,,,,,63,62,57
28850,,,,,,,,,,,,58,49,45
28851,,,,,,,,,,,,97,88,90
28852,,,,,,,,,,,,84,87,87
28853,,,,,,,,,,,,77,65,73
28854,,,,,,,,,,,,56,67,60
28855,,,,,,,,,,,,71,90,87
28856,,,,,,,,,,,,42,42,41
28857,,,,,,,,,,,,78,69,71
28858,,,,,,,,,,,,34,50,43
28859,,,,,,,,,,,,76,64,61
28860,,,,,,,,,,,,52,63,61
28861,,,,,,,,,,,,78,59,65
28862,,,,,,,,,,,,89,84,78
28863,,,,,,,,,,,,60,61,57
28864,,,,,,,,,,,,57,62,64
28865,,,,,,,,,,,,58,50,46
28866,,,,,,,,,,,,32,49,44
28867,,,,,,,,,,,,53,57,62
28868,,,,,,,,,,,,98,100,100
28869,,,,,,,,,,,,89,79,81
28870,,,,,,,,,,,,82,89,87
28871,,,,,,,,,,,,75,74,75
28872,,,,,,,,,,,,42,32,42
28873,,,,,,,,,,,,80,72,77
28874,,,,,,,,,,,,45,64,68
28875,,,,,,,,,,,,69,76,64
28876,,,,,,,,,,,,71,81,83
28877,,,,,,,,,,,,66,65,59
28878,,,,,,,,,,,,54,62,65
28879,,,,,,,,,,,,80,78,79
28880,,,,,,,,,,,,34,35,30
28881,,,,,,,,,,,,68,57,54
28882,,,,,,,,,,,,63,84,83
28883,,,,,,,,,,,,79,83,76
28884,,,,,,,,,,,,50,52,52
28885,,,,,,,,,,,,75,81,91
28886,,,,,,,,,,,,68,68,68
28887,,,,,,,,,,,,81,77,76
28888,,,,,,,,,,,,50,69,66
28889,,,,,,,,,,,,81,90,85
28890,,,,,,,,,,,,95,94,90
28891,,,,,,,,,,,,40,49,49
28892,,,,,,,,,,,,67,70,70
28893,,,,,,,,,,,,49,57,57
28894,,,,,,,,,,,,83,78,82
28895,,,,,,,,,,,,68,75,68
28896,,,,,,,,,,,,88,99,99
28897,,,,,,,,,,,,74,70,67
28898,,,,,,,,,,,,71,68,79
28899,,,,,,,,,,,,60,62,58
28900,,,,,,,,,,,,58,66,66
28901,,,,,,,,,,,,90,73,81
28902,,,,,,,,,,,,31,47,46
28903,,,,,,,,,,,,78,97,94
28904,,,,,,,,,,,,58,67,58
28905,,,,,,,,,,,,71,69,65
28906,,,,,,,,,,,,58,64,63
28907,,,,,,,,,,,,82,90,88
28908,,,,,,,,,,,,61,78,74
28909,,,,,,,,,,,,51,61,63
28910,,,,,,,,,,,,72,61,63
28911,,,,,,,,,,,,66,61,58
28912,,,,,,,,,,,,82,76,79
28913,,,,,,,,,,,,49,40,32
28914,,,,,,,,,,,,67,64,56
28915,,,,,,,,,,,,80,72,68
28916,,,,,,,,,,,,50,47,54
28917,,,,,,,,,,,,64,75,76
28918,,,,,,,,,,,,80,85,91
28919,,,,,,,,,,,,62,65,62
28920,,,,,,,,,,,,69,77,75
28921,,,,,,,,,,,,79,93,100
28922,,,,,,,,,,,,56,64,66
28923,,,,,,,,,,,,55,55,56
28924,,,,,,,,,,,,84,100,100
28925,,,,,,,,,,,,31,35,30
28926,,,,,,,,,,,,52,59,57
28927,,,,,,,,,,,,76,58,62
28928,,,,,,,,,,,,32,51,49
28929,,,,,,,,,,,,73,91,91
28930,,,,,,,,,,,,76,79,72
28931,,,,,,,,,,,,72,62,62
28932,,,,,,,,,,,,60,62,56
28933,,,,,,,,,,,,70,59,63
28934,,,,,,,,,,,,62,69,68
28935,,,,,,,,,,,,68,67,56
28936,,,,,,,,,,,,76,71,68
28937,,,,,,,,,,,,89,96,95
28938,,,,,,,,,,,,54,72,68
28939,,,,,,,,,,,,96,92,83
28940,,,,,,,,,,,,73,78,77
28941,,,,,,,,,,,,76,87,87
28942,,,,,,,,,,,,35,52,55
28943,,,,,,,,,,,,59,70,76
28944,,,,,,,,,,,,65,74,76
28945,,,,,,,,,,,,81,93,91
28946,,,,,,,,,,,,96,85,86
28947,,,,,,,,,,,,48,63,67
28948,,,,,,,,,,,,45,57,52
28949,,,,,,,,,,,,48,50,44
28950,,,,,,,,,,,,73,69,68
28951,,,,,,,,,,,,45,54,58
28952,,,,,,,,,,,,100,90,84
28953,,,,,,,,,,,,32,35,32
28954,,,,,,,,,,,,43,53,56
28955,,,,,,,,,,,,70,83,80
28956,,,,,,,,,,,,89,79,77
28957,,,,,,,,,,,,68,65,71
28958,,,,,,,,,,,,88,96,98
28959,,,,,,,,,,,,64,75,75
28960,,,,,,,,,,,,55,61,58
28961,,,,,,,,,,,,76,76,71
28962,,,,,,,,,,,,65,63,58
28963,,,,,,,,,,,,65,79,70
28964,,,,,,,,,,,,68,64,69
28965,,,,,,,,,,,,94,93,85
28966,,,,,,,,,,,,53,53,55
28967,,,,,,,,,,,,65,59,54
28968,,,,,,,,,,,,63,59,59
28969,,,,,,,,,,,,61,79,75
28970,,,,,,,,,,,,63,69,64
28971,,,,,,,,,,,,82,92,92
28972,,,,,,,,,,,,66,88,82
28973,,,,,,,,,,,,64,58,55
28974,,,,,,,,,,,,66,88,81
28975,,,,,,,,,,,,52,61,70
28976,,,,,,,,,,,,65,72,67
28977,,,,,,,,,,,,49,60,60
28978,,,,,,,,,,,,77,66,64
28979,,,,,,,,,,,,76,74,62
28980,,,,,,,,,,,,80,82,79
28981,,,,,,,,,,,,38,55,57
28982,,,,,,,,,,,,63,73,71
28983,,,,,,,,,,,,47,48,59
28984,,,,,,,,,,,,60,62,55
28985,,,,,,,,,,,,62,68,69
28986,,,,,,,,,,,,56,49,48
28987,,,,,,,,,,,,92,94,91
28988,,,,,,,,,,,,51,55,54
28989,,,,,,,,,,,,58,69,68
28990,,,,,,,,,,,,74,65,64
28991,,,,,,,,,,,,79,89,95
28992,,,,,,,,,,,,56,53,42
28993,,,,,,,,,,,,77,91,92
28994,,,,,,,,,,,,73,88,86
28995,,,,,,,,,,,,86,84,85
28996,,,,,,,,,,,,53,60,61
28997,,,,,,,,,,,,91,100,100
28998,,,,,,,,,,,,58,63,56
28999,,,,,,,,,,,,85,80,75
29000,,,,,,,,,,,,74,86,90
29001,,,,,,,,,,,,74,79,81
29002,,,,,,,,,,,,49,62,52
29003,,,,,,,,,,,,65,82,80
29004,,,,,,,,,,,,68,71,77
29005,,,,,,,,,,,,71,67,68
29006,,,,,,,,,,,,38,51,50
29007,,,,,,,,,,,,72,77,75
29008,,,,,,,,,,,,47,50,55
29009,,,,,,,,,,,,63,80,68
29010,,,,,,,,,,,,69,65,58
29011,,,,,,,,,,,,54,61,64
29012,,,,,,,,,,,,85,90,84
29013,,,,,,,,,,,,61,67,65
29014,,,,,,,,,,,,65,77,76
29015,,,,,,,,,,,,79,85,82
29016,,,,,,,,,,,,55,59,53
29017,,,,,,,,,,,,70,86,77
29018,,,,,,,,,,,,76,85,92
29019,,,,,,,,,,,,76,64,65
29020,,,,,,,,,,,,86,95,99
29021,,,,,,,,,,,,67,48,54
29022,,,,,,,,,,,,64,77,77
29023,,,,,,,,,,,,76,97,93
29024,,,,,,,,,,,,53,52,52
29025,,,,,,,,,,,,50,49,45
29026,,,,,,,,,,,,59,62,58
29027,,,,,,,,,,,,56,63,58
29028,,,,,,,,,,,,32,47,41
29029,,,,,,,,,,,,64,64,63
29030,,,,,,,,,,,,64,69,74
29031,,,,,,,,,,,,68,60,60
29032,,,,,,,,,,,,83,96,100
29033,,,,,,,,,,,,72,75,72
29034,,,,,,,,,,,,60,52,55
29035,,,,,,,,,,,,75,71,65
29036,,,,,,,,,,,,43,35,37
29037,,,,,,,,,,,,53,53,57
29038,,,,,,,,,,,,67,82,84
29039,,,,,,,,,,,,88,86,80
29040,,,,,,,,,,,,60,49,53
29041,,,,,,,,,,,,46,46,46
29042,,,,,,,,,,,,69,65,68
29043,,,,,,,,,,,,69,63,61
29044,,,,,,,,,,,,88,93,96
29045,,,,,,,,,,,,89,81,85
29046,,,,,,,,,,,,74,79,76
29047,,,,,,,,,,,,62,55,58
29048,,,,,,,,,,,,43,45,50
29049,,,,,,,,,,,,73,68,65
29050,,,,,,,,,,,,60,67,61
29051,,,,,,,,,,,,76,66,68
29052,,,,,,,,,,,,69,75,78
29053,,,,,,,,,,,,63,69,59
29054,,,,,,,,,,,,80,90,84
29055,,,,,,,,,,,,50,68,69
29056,,,,,,,,,,,,63,72,64
29057,,,,,,,,,,,,75,76,68
29058,,,,,,,,,,,,71,85,83
29059,,,,,,,,,,,,83,97,92
29060,,,,,,,,,,,,78,71,68
29061,,,,,,,,,,,,54,78,74
29062,,,,,,,,,,,,81,92,90
29063,,,,,,,,,,,,73,68,67
29064,,,,,,,,,,,,77,80,80
29065,,,,,,,,,,,,58,72,68
29066,,,,,,,,,,,,75,91,85
29067,,,,,,,,,,,,62,70,65
29068,,,,,,,,,,,,42,62,61
29069,,,,,,,,,,,,93,93,92
29070,,,,,,,,,,,,84,84,82
29071,,,,,,,,,,,,73,80,93
29072,,,,,,,,,,,,63,78,74
29073,,,,,,,,,,,,64,55,54
29074,,,,,,,,,,,,69,65,63
29075,,,,,,,,,,,,89,81,74
29076,,,,,,,,,,,,68,67,62
29077,,,,,,,,,,,,68,72,69
29078,,,,,,,,,,,,66,72,72
29079,,,,,,,,,,,,65,68,68
29080,,,,,,,,,,,,78,81,78
29081,,,,,,,,,,,,61,63,64
29082,,,,,,,,,,,,34,50,45
29083,,,,,,,,,,,,85,77,78
29084,,,,,,,,,,,,71,75,65
29085,,,,,,,,,,,,44,54,46
29086,,,,,,,,,,,,55,67,68
29087,,,,,,,,,,,,50,42,36
29088,,,,,,,,,,,,55,71,68
29089,,,,,,,,,,,,75,64,67
29090,,,,,,,,,,,,65,74,79
29091,,,,,,,,,,,,25,30,30
29092,,,,,,,,,,,,50,66,58
29093,,,,,,,,,,,,59,68,63
29094,,,,,,,,,,,,83,74,72
29095,,,,,,,,,,,,67,72,77
29096,,,,,,,,,,,,89,86,83
29097,,,,,,,,,,,,68,67,70
29098,,,,,,,,,,,,60,71,70
29099,,,,,,,,,,,,60,71,74
29100,,,,,,,,,,,,59,69,65
29101,,,,,,,,,,,,58,64,61
29102,,,,,,,,,,,,46,52,46
29103,,,,,,,,,,,,69,80,77
29104,,,,,,,,,,,,80,97,96
29105,,,,,,,,,,,,41,54,62
29106,,,,,,,,,,,,56,54,57
29107,,,,,,,,,,,,75,93,89
29108,,,,,,,,,,,,96,88,84
29109,,,,,,,,,,,,56,59,58
29110,,,,,,,,,,,,30,26,27
29111,,,,,,,,,,,,70,63,55
29112,,,,,,,,,,,,64,69,75
29113,,,,,,,,,,,,75,80,80
